Individual,Fitness_0,Fitness_25,Fitness_50,Fitness_75,Fitness_100,Fitness_125,Fitness_150,Fitness_175
{9.0}+pair_number_of_alternative_operations*operation_windup-machine_current_breakdown_rate>job_delivery_relaxation<{3.0}*pair_number_of_alternative_machines+job_time_alive<machine_cooldown*machine_current_breakdown_rate<operation_work_required/machine_replacement_cooldown<job_relative_deadline/{-8.0}/pair_expected_processing_time-job_remaining_work_to_complete,360.67392374316165,954.3020048046636,364.0659320911719,539.0829696636341,354.0314173709815,348.9490240191097,360.4161441252528,352.48299087976585
job_delivery_relaxation>operation_work_required*{-10.0}-warehouse_utilization_rate/job_time_alive+{-7.0}-job_delivery_relaxation<job_lateness_penalty/job_relative_deadline-job_lateness_penalty*machine_capacity>pair_number_of_alternative_operations>{-4.0}/operation_cooldown/machine_capacity-job_remaining_work_to_complete,536.7086802041301,1534.0419474618238,415.8876691277635,672.1704235588381,473.1052381806793,493.4417481319539,408.8122614451359,433.9409867204637
job_earliness_penalty<{-7.0}/job_earliness_penalty+operation_work_required<job_time_alive-{0.0}>{-4.0}/job_earliness_penalty-pair_expected_work_power/{14.0}<{8.0}+warehouse_utilization_rate-machine_capacity*machine_current_breakdown_rate-pair_expected_work_power-job_remaining_number_of_operations,564.4791578642318,2558.066281190169,360.8604803183517,961.1725817019094,350.4414621231612,359.449521053974,342.58447731830347,374.6602248817593
job_earliness_penalty>operation_work_required*{-8.0}*{-8.0}+operation_work_required>pair_number_of_alternative_operations+machine_current_breakdown_rate*job_time_alive>machine_replacement_cooldown*job_relative_deadline-job_time_alive>job_time_alive-job_remaining_work_to_complete<job_remaining_number_of_operations*pair_expected_work_power/machine_cooldown,313.5685324710586,397.6532125174635,348.5839184383748,292.0385327914236,337.03155044736246,306.11526723010456,341.56276604986084,339.42387200186585
job_lateness_penalty+warehouse_utilization_rate/pair_number_of_alternative_machines-{-8.0}/job_time_alive>job_remaining_work_to_complete*job_relative_deadline>{-5.0}/job_relative_deadline<machine_replacement_cooldown+machine_cooldown+warehouse_utilization_rate>job_relative_deadline>machine_capacity+machine_current_breakdown_rate<machine_current_breakdown_rate,366.219350445618,954.8166940531308,364.0449157773526,507.7051884558989,360.7088382795164,358.4125766859625,347.9998092847482,351.2840535422445
job_lateness_penalty-{6.0}/{-11.0}<warehouse_utilization_rate*warehouse_utilization_rate+job_relative_deadline>{4.0}<job_lateness_penalty+{15.0}-pair_number_of_alternative_machines-pair_expected_processing_time+pair_expected_processing_time*job_earliness_penalty>job_time_alive>pair_expected_work_power>machine_cooldown,305.14432225474,387.8277373970293,365.4514869647956,441.4549382638239,337.6079975234103,418.5098886863022,374.1317302632534,337.5254858143443
job_lateness_penalty/machine_replacement_cooldown+pair_number_of_alternative_machines+pair_expected_work_power+job_delivery_relaxation/machine_cooldown<machine_replacement_cooldown<job_remaining_work_to_complete+pair_expected_work_power/{2.0}/job_delivery_relaxation-job_remaining_work_to_complete*operation_work_required-warehouse_utilization_rate-pair_number_of_alternative_machines/machine_replacement_cooldown,314.06960571416107,391.6582868370787,337.3830330067983,292.29453703487604,339.9570253013276,305.4666737462322,354.2864431536528,342.6283752930509
job_relative_deadline*{7.0}>operation_work_required>job_earliness_penalty>job_time_alive>job_relative_deadline+machine_replacement_cooldown/pair_expected_work_power>{-9.0}-pair_expected_work_power>warehouse_utilization_rate<machine_replacement_cooldown-operation_work_required<operation_work_required<job_earliness_penalty+machine_current_breakdown_rate,310.48145616132945,397.8546740347505,346.47028189846986,303.8209685107466,339.0891704773261,311.8289876385008,345.8348959571486,340.43852033610085
job_time_alive-pair_number_of_alternative_machines<pair_number_of_alternative_operations/machine_current_breakdown_rate-{8.0}/job_delivery_relaxation<{14.0}>{-1.0}/job_remaining_work_to_complete>job_time_alive<operation_cooldown-operation_cooldown+job_relative_deadline+job_earliness_penalty*{2.0}/job_delivery_relaxation,469.00341330788586,1359.8411499604408,361.2522451441274,685.3906085909719,355.30931119700494,412.390183461572,360.5220712438238,355.8705893102454
machine_cooldown*pair_expected_processing_time>warehouse_utilization_rate/{6.0}-operation_cooldown-pair_expected_work_power<pair_expected_work_power>{-10.0}>{13.0}*{-13.0}>pair_expected_processing_time-warehouse_utilization_rate+operation_windup-pair_number_of_alternative_operations+job_lateness_penalty/pair_number_of_alternative_operations,307.38273431928434,391.7012867498896,343.3850979015885,300.5996892084618,334.170308845788,307.2344290484913,335.3607009493855,327.7803566178169
machine_cooldown-job_remaining_number_of_operations<operation_windup<{9.0}>operation_work_required-{5.0}*job_remaining_number_of_operations/job_earliness_penalty+machine_replacement_cooldown*job_delivery_relaxation/job_remaining_work_to_complete-job_remaining_number_of_operations-job_lateness_penalty-{3.0}<{0.0}*{4.0},311.58101395694354,387.5389282317021,347.16762816880026,286.9351039488851,335.5648430167795,306.87560573121493,342.8036812029748,332.83874228293274
machine_current_breakdown_rate-pair_number_of_alternative_operations/{-1.0}<job_relative_deadline-pair_expected_work_power/{13.0}+job_lateness_penalty<machine_capacity>job_remaining_work_to_complete+job_remaining_work_to_complete+pair_expected_processing_time<job_relative_deadline/pair_expected_work_power<operation_cooldown/{-15.0}*pair_number_of_alternative_machines,459.73531929154274,1525.2553497573278,367.1726077210138,735.6830886870883,351.86144604585826,376.9556045806728,323.7883605572357,335.31337790691543
machine_current_breakdown_rate<machine_current_breakdown_rate<machine_cooldown*operation_work_required-machine_replacement_cooldown>job_lateness_penalty<operation_work_required-job_relative_deadline/job_earliness_penalty<job_time_alive/operation_work_required>pair_number_of_alternative_operations+job_delivery_relaxation<operation_cooldown>machine_capacity<operation_cooldown,489.5423862772503,1301.236726724936,393.2604882966634,673.1202004627405,408.0069720704975,436.92667146862016,368.3091047724344,397.78226056585424
machine_current_breakdown_rate>machine_current_breakdown_rate*warehouse_utilization_rate/{-14.0}*job_earliness_penalty*job_remaining_work_to_complete-job_time_alive+pair_number_of_alternative_operations<job_earliness_penalty*job_lateness_penalty-{0.0}>pair_number_of_alternative_machines<warehouse_utilization_rate+{-2.0}>pair_number_of_alternative_operations<job_time_alive,525.02312341393,2084.9271827656894,370.113371603612,821.7690245181104,354.85380928154285,358.6859665290158,330.73023864575333,337.5157161237963
machine_current_breakdown_rate>operation_windup>{-15.0}/machine_replacement_cooldown+pair_number_of_alternative_operations>warehouse_utilization_rate+{-1.0}-job_time_alive<warehouse_utilization_rate*job_lateness_penalty>pair_number_of_alternative_machines<job_lateness_penalty-pair_number_of_alternative_machines*machine_current_breakdown_rate<operation_windup+{-4.0},557.7041903001635,1162.346663673172,372.2824303775677,627.3626779405129,361.9697161121056,439.5598831301491,380.8347069503955,371.6394886430236
operation_cooldown+{-13.0}>pair_expected_work_power/job_earliness_penalty>operation_cooldown+{-13.0}/pair_expected_processing_time>job_time_alive>{-1.0}/pair_expected_processing_time<machine_capacity+machine_replacement_cooldown*job_delivery_relaxation<job_earliness_penalty*job_remaining_number_of_operations/job_remaining_work_to_complete,317.37625741892015,402.0777637882553,347.4933542998233,293.57359694033585,339.2187315611753,305.9524876548932,342.48955421799883,336.9639180838092
operation_cooldown-machine_current_breakdown_rate-{4.0}-job_remaining_number_of_operations-operation_cooldown-{-11.0}>job_earliness_penalty>machine_cooldown/job_earliness_penalty<operation_work_required<machine_cooldown+pair_expected_work_power/pair_expected_processing_time-job_delivery_relaxation>operation_windup*job_relative_deadline,469.6761899452268,1332.5703453824594,313.3640704099804,592.8049613930448,296.11446964825154,329.71003009930547,310.7380381856147,304.355549264796
operation_cooldown<operation_cooldown>machine_capacity-machine_current_breakdown_rate>operation_cooldown/job_relative_deadline>pair_expected_work_power*pair_expected_work_power>{14.0}-machine_capacity>job_lateness_penalty*pair_expected_processing_time*machine_capacity<pair_expected_work_power>machine_replacement_cooldown+warehouse_utilization_rate,313.6379139495136,398.78529544311664,347.1305020375374,298.2146950246848,339.75732901292207,307.5584420876946,343.2204992174393,339.1824426358877
operation_cooldown>machine_replacement_cooldown+{-15.0}*operation_work_required<machine_capacity*pair_expected_processing_time/job_remaining_work_to_complete+machine_replacement_cooldown>pair_expected_work_power+operation_work_required<pair_number_of_alternative_operations<{-11.0}-operation_windup-job_lateness_penalty+pair_expected_processing_time*{-2.0},511.0426166944136,1192.5452138262483,359.1060948516537,837.5501486784356,354.1178188222434,374.3985462128347,345.07003313764824,361.975802186226
operation_windup*job_lateness_penalty>{-8.0}+job_earliness_penalty-job_time_alive-job_time_alive<job_remaining_number_of_operations/pair_expected_work_power+job_remaining_work_to_complete/machine_cooldown/warehouse_utilization_rate>pair_number_of_alternative_machines*machine_replacement_cooldown/machine_cooldown*job_relative_deadline>{6.0},313.23733169974344,393.57183211663926,342.162466605218,304.23399177651294,336.1758077078148,308.65186560241807,344.1414919236109,335.29381230141934
operation_windup+pair_number_of_alternative_machines/pair_expected_work_power+machine_cooldown>job_relative_deadline/{2.0}/job_relative_deadline/pair_number_of_alternative_machines*pair_expected_work_power/job_relative_deadline/job_remaining_number_of_operations+{-3.0}/warehouse_utilization_rate/operation_cooldown-job_relative_deadline+machine_cooldown,437.3646846047133,1361.2430264127056,347.793366703356,416.7737913995175,334.40663728633774,355.46910989859964,329.1382541285446,341.5693577682115
operation_windup<operation_cooldown>machine_current_breakdown_rate+{-10.0}-job_delivery_relaxation-job_lateness_penalty/machine_replacement_cooldown>job_remaining_number_of_operations>job_remaining_work_to_complete<job_delivery_relaxation/operation_cooldown+{-5.0}<{10.0}*{12.0}+machine_replacement_cooldown<{-15.0},305.60141923560235,400.20415532726224,340.516809983958,291.3384237303928,335.1567881636246,302.23219196045204,346.45153928858093,337.65912284487484
operation_work_required*operation_cooldown+machine_current_breakdown_rate+pair_expected_work_power<operation_cooldown-job_delivery_relaxation<machine_replacement_cooldown>{-14.0}/machine_cooldown/{-9.0}+pair_number_of_alternative_machines<machine_replacement_cooldown-warehouse_utilization_rate-machine_current_breakdown_rate/pair_number_of_alternative_machines+job_delivery_relaxation,466.10947272142135,1401.2719632214205,343.26909095124614,578.8241808355968,371.00382006654615,384.5294015507861,353.98901262232715,369.5904955072527
pair_expected_processing_time-operation_windup*job_lateness_penalty<job_earliness_penalty*warehouse_utilization_rate+job_earliness_penalty+operation_cooldown<{9.0}<machine_cooldown/pair_expected_processing_time-pair_expected_processing_time-job_time_alive<machine_current_breakdown_rate>machine_capacity/job_remaining_number_of_operations<{-15.0},537.7967698720798,2729.4698289611943,349.3688398836842,874.2050013912819,370.5130678363387,481.8788504024659,323.3598834624038,375.2623589731718
pair_expected_processing_time>pair_expected_work_power-job_remaining_number_of_operations-operation_cooldown-{15.0}<operation_cooldown-job_lateness_penalty<job_remaining_number_of_operations<pair_number_of_alternative_machines>pair_expected_work_power*machine_capacity-job_earliness_penalty<pair_expected_processing_time*job_relative_deadline-{6.0}<pair_number_of_alternative_machines,494.5926317801616,927.7570807145106,415.4196884740059,613.6238468005815,419.9917277459873,478.93266679460737,390.1150106465551,441.00731570740015
pair_number_of_alternative_machines-machine_current_breakdown_rate<job_earliness_penalty-warehouse_utilization_rate/machine_replacement_cooldown/operation_cooldown/machine_cooldown*pair_expected_processing_time/operation_cooldown<{-9.0}<machine_cooldown-job_remaining_number_of_operations>pair_number_of_alternative_operations-job_remaining_number_of_operations>pair_expected_processing_time+job_lateness_penalty,309.3682384286526,387.6253814310677,334.14782049684254,295.88866314232905,333.90735283251763,302.29122419010366,342.408061827071,335.89785389955364
pair_number_of_alternative_operations+machine_replacement_cooldown/machine_current_breakdown_rate/machine_cooldown>pair_expected_processing_time/pair_expected_work_power+warehouse_utilization_rate-machine_current_breakdown_rate/job_remaining_work_to_complete<{-8.0}*job_time_alive>job_remaining_number_of_operations>pair_expected_processing_time>job_earliness_penalty+pair_number_of_alternative_operations-job_lateness_penalty,335.4077067359219,400.5071970361146,354.83921686533324,307.6858321875379,353.5806227042253,318.188111253259,358.2494331076612,343.1572917432672
